Security,headline,pub_date,Source
Netflix Inc.,A quick spin through the markets.,2020-08-13T12:11:47+0000,New York Time
News Corp. Class A,Investors have cast the nearly relentless drumbeat of bad news aside to focus on any signs that the worst of the coronavirus pandemic might be over.,2020-08-18T21:18:47+0000,New York Time
News Corp. Class A,"Under pressure to classify their freelance drivers as employees, the ride-hailing companies are discussing another option.",2020-08-18T09:00:23+0000,New York Time
News Corp. Class A,"He’s one of the most influential journalists of the last three decades, but he’s shadowed by a 1994 magazine cover story that claimed to show a link between race and I.Q.",2020-08-31T01:30:08+0000,New York Time
News Corp. Class A,"A flurry of tech companies are filing to go public. Some of them — well, one of them — even make a profit.",2020-08-26T12:23:22+0000,New York Time
News Corp. Class A,"The founder of ByteDance, Zhang Yiming, dreamed of building a global tech company based in China. Then the geopolitical reality set in.",2020-08-03T13:00:32+0000,New York Time
"Nike, Inc.","Instagram, which is owned by Facebook, rolled out a new product that lets people create 15-second videos and share them.",2020-08-05T15:01:01+0000,New York Time
"Nike, Inc.","After last month’s Facebook boycott, companies are demanding more control over how their ads appear online. And the tech companies seem to be listening.",2020-08-19T20:43:18+0000,New York Time
"Nike, Inc.","Shares of Apple and Tesla will be less costly on Monday as pre-announced stock splits take effect, in theory making them more accessible to retail investors.",2020-08-28T10:09:44+0000,New York Time
"Nike, Inc.","Walmart and Target reported record sales in the second quarter, driven by the convenience of one-stop shopping and their e-commerce operations.",2020-08-19T22:06:04+0000,New York Time
"Nike, Inc.",More tech companies met with government agencies on Wednesday to fight disinformation on social media.,2020-08-12T20:47:18+0000,New York Time
"Nike, Inc.","Pineapple “leather,” flax seed instead of plastic: Tarform, based in Brooklyn, aims to set a standard with its retro-futuristic cafe racer.",2020-08-06T09:00:29+0000,New York Time
"Nike, Inc.",Some retailers are turning to popular social media personalities to detail post-pandemic protocols and boost the allure of visiting their stores.,2020-08-02T21:37:44+0000,New York Time
"Nike, Inc.","As the economy contracts and many companies struggle to survive, the biggest tech companies are amassing wealth and influence in ways unseen in decades.",2020-08-19T09:00:23+0000,New York Time
"Nike, Inc.","Tailored Brands, known for its clothing chains Men’s Wearhouse and JoS. A. Bank, struggled as the pandemic shut stores and consumer demand for office attire dropped.",2020-08-03T05:07:22+0000,New York Time
"Nike, Inc.","While Joe Biden has criticized the largest tech companies, his campaign and transition teams have welcomed allies of Facebook, Google, Amazon and Apple onto its staff and policy groups.",2020-08-10T09:00:12+0000,New York Time
"Nike, Inc.",It was the first known time that regulators directly interviewed a chief executive of one of the tech companies being scrutinized for potential antitrust violations.,2020-08-20T21:37:11+0000,New York Time
"Nike, Inc.","China’s new export rules, which could delay or scuttle a sale of TikTok, have further turned giant companies into pawns in a geopolitical struggle.",2020-08-31T21:58:21+0000,New York Time
"Nike, Inc.","Amazon said it was rebranding Twitch Prime, in another attempt to crack the video game market after a big-budget game effort failed.",2020-08-10T15:58:51+0000,New York Time
"Nike, Inc.","Saying Apple forced changes during months of rejection, the social network is releasing a version for iPhone and iPad users today.",2020-08-07T10:00:08+0000,New York Time
"Nike, Inc.","The companies, under legal pressure to reclassify their California drivers as employees, said they would halt rides before an appeals court gave them permission to continue.",2020-08-20T16:33:36+0000,New York Time
"Nike, Inc.",Researchers at the University of Chicago want you to be able to post selfies without worrying that the next Clearview AI will use them to identify you.,2020-08-03T09:00:20+0000,New York Time
"Nike, Inc.",A new suitor emerges for TikTok and the White House imposes more restrictions on Huawei. The net effect of such moves could be a fracturing of the web.,2020-08-18T11:22:09+0000,New York Time
"Nike, Inc.","Under pressure to classify their freelance drivers as employees, the ride-hailing companies are discussing another option.",2020-08-18T09:00:23+0000,New York Time
"Nike, Inc.","Yes, you can now pay less than $399 for a smartphone — and it won’t stink.",2020-08-03T15:00:09+0000,New York Time
"Nike, Inc.","Under a new national security law, the police are targeting the social media accounts of executives, politicians and activists. American internet giants are struggling to respond.",2020-08-25T09:00:23+0000,New York Time
"Nike, Inc.",Authorities are investigating how Google will use health and wellness data collected from Fitbit’s fitness tracking devices.,2020-08-04T16:33:07+0000,New York Time
"Nike, Inc.",We should minimize how much we share with all of our favorite and not-so-favorite apps. Here’s how.,2020-08-26T13:00:12+0000,New York Time
"Nike, Inc.",The president’s restrictions on Chinese tech may be part of an eye-for-an-eye logic called reciprocity. The price could be a global patchwork of online fiefs.,2020-08-17T15:12:51+0000,New York Time
"Nike, Inc.","Big-budget films are being released for the first time since March, but the willingness of people to sit inside a closed room with strangers for several hours is still uncertain.",2020-08-28T21:39:27+0000,New York Time
"Nike, Inc.","Major advertisers on Facebook reduced their spending by millions of dollars in July, but not enough to significantly damage the platform’s revenue.",2020-08-01T20:03:59+0000,New York Time
"Nike, Inc.","Berkshire reported earnings of $26.4 billion in the second quarter, a turnaround from its $49.7 billion loss in the first quarter, when the pandemic caused a plunge in the stock market.",2020-08-08T13:36:43+0000,New York Time
"Nike, Inc.",A three-judge panel reversed a 2019 ruling that found that Qualcomm had abused its monopoly position in wireless chips.,2020-08-11T19:22:13+0000,New York Time
"Nike, Inc.","Microsoft, with a new ally in Walmart, and Oracle have submitted takeover bids for the video app. A deal could be reached soon.",2020-08-28T12:20:07+0000,New York Time
"Nike, Inc.","He embodied the impolite era of the media mogul, a time before streaming, when movie theaters and cable TV were all the rage.",2020-08-12T16:57:23+0000,New York Time
"Nike, Inc.","The app’s Chinese version, Douyin, is trying to become a mobile marketplace where video stars promote products. That could be a model for the U.S. retail giant if it acquires TikTok.",2020-08-28T10:18:50+0000,New York Time
"Nike, Inc.","Gannett and Tribune Publishing, two of the last remaining publicly traded newspaper chains, both reported impressive subscription growth alongside plummeting advertising sales during the second quarter of this year, which was dominated by the coronavirus pandemic.",2020-08-06T15:01:55+0000,New York Time
"Nike, Inc.","The nation’s major multiplex chains are selling tickets again, and they have announced uniform health protocols to make patrons feel safer.",2020-08-21T21:23:24+0000,New York Time
"Nike, Inc.","TikTok might not be winning over President Trump, but it sure beats its Instagram copycat for making and sharing short videos.",2020-08-12T09:00:30+0000,New York Time
"Nike, Inc.","Fans of the pro-Trump conspiracy theory are clogging anti-trafficking hotlines, infiltrating Facebook groups and raising false fears about child exploitation.",2020-08-12T09:00:21+0000,New York Time
"Nike, Inc.","The retailer is seeking court approval of a $325 million sale to a group backed by the mall owner Simon Property Group and Authentic Brands Group, a licensing firm.",2020-08-12T20:07:05+0000,New York Time
"Nike, Inc.","It was the first time Facebook took down a post by Mr. Trump’s campaign for spreading virus misinformation, but it did not signal a change to the company’s defense of free expression.",2020-08-05T23:59:42+0000,New York Time
